																																		Class	blank	chow	chow	chow	chow	chow	chow	chow	chow	fishoil	fishoil	fishoil	fishoil	fishoil	fishoil	fishoil	fishoil	iQC	iQC	iQC	ISTD	lard	lard	lard	lard	lard	lard	lard	lard	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
706	9.451	808.51385	PS 38:5|PS 18:0_20:5	[M-H]-	null	0.86	True	8.362	808.51343	C44H76NO10P	PS	DERBZMCOPJTRSZ-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(N)C(=O)O)CCCCCCCCCCCCCCCCC	410	False	True	True	Normalized unit: Intensity; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_2; Tag: Confirmed	True	False	706	0	0.00	0.99	0.793	0.889	0.880	6.00	2.00	2.521	618.90	fishoil_8_neg	808.51428:1134183 809.51895:584603 810.52362:136452	108.09574:5403 152.98352:7683 152.99550:81724 192.89304:5792 239.41718:6795 283.26422:178019 301.21832:33498 419.25668:44232 437.26590:22656 482.33533:6235 718.57397:15503 721.48053:87023 808.51349:237364	0	3297329.09388106	4091732.8753807	3114092.44774617	4390071.19111083	3416756.76753491	4965211.85648851	5316880.53975239	6124060.05311888	10799049.3912105	14670075.6716387	12499352.3785909	8928364.3505647	14115827.2122907	7212645.483534	10728060.2758997	8083940.48820488	6723065.30830611	6918266.64936773	5650090.09697299	0	1485359.54235222	1992569.21732828	1210918.90917487	2227817.27927875	1677458.69070254	1968779.81382877	1787649.00625303	1761198.88072852	0	4339516.85312668	10879664.4064918	6430474.01821561	0	1763968.91745587	0	1071353.45380815	2740268.77987036	682843.458845852	0	316431.179098049
712	10.272	810.52893	PS 38:4|PS 18:0_20:4	[M-H]-	null	0.93	True	8.565	810.52911	C44H78NO10P	PS	IULWELDCBXQXED-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(N)C(=O)O)CCCCCCCCCCCCCCCCC	410	False	True	True	Normalized unit: Intensity; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_2; Tag: Confirmed	False	False	712	0	0.00	1.00	0.846	0.902	0.901	8.00	2.00	2.546	4940.71	lard_1_neg	810.52917:9926504 811.53384:5010542 812.53851:1360663	132.32687:6635 134.98486:9802 152.99562:565703 162.74391:6912 164.91098:7199 171.00571:10377 210.09286:8212 243.21400:7051 259.24243:12036 273.73337:7296 283.26419:1368368 303.23267:335305 308.01004:6953 340.30667:7512 419.25662:307376 437.26700:187823 439.22635:34134 457.23672:11647 717.93243:13666 723.49677:588000 780.49817:7493 810.52924:1963970	1440.21971062502	38589600.8334021	56898945.0899117	57889572.5058416	53939437.2470175	39785859.3000904	46359599.1816497	55439624.2003247	82007647.6125268	14370208.6949649	20190266.6562696	15981453.9489917	12130643.1524357	12118853.9576201	9250146.23341931	14032926.8069527	10963682.5885498	70969019.4674023	74521339.10638	61551571.5740508	598.584684374997	119803388.372214	109687830.741272	62761332.8880412	134264537.359768	101670445.065425	133993705.154327	121933631.554728	154901078.001679	1440.21971062502	53863785.7463456	13629772.7549005	69013976.7159444	598.584684374997	117376993.642182	0	13668455.1106228	3382743.89173098	6702265.40661338	0	27476485.4679259
714	8.709	810.52979	PC 35:5|PC 15:0_20:5	[M+HCOO]-	null	0.34	True	9.487	810.52911	C43H76NO8P	PC	UJMUDAMKHIWLCZ-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCC=CCC=CCC=CCC=CCC=CCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCCCCCCCC	410	False	True	True	Normalized unit: Intensity; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_2; Tag: Confirmed	False	False	714	0	0.00	1.00	0.833	0.895	0.943	5.00	2.00	2.558	241.20	fishoil_14_neg	810.52985:288905 811.53451:143127 812.53918:32694	224.07301:7116 236.16431:6083 241.21741:24227 257.22681:9387 301.21750:33554 349.27637:7893 443.62350:5900 510.38254:7350 534.72986:6229 717.35114:8590 750.50726:89431 810.52722:36158	687.937637812507	811537.320707061	449074.312466624	452985.00923775	423450.493148814	435746.282371311	651567.710416125	517074.58530675	988179.694857938	4458060.25787981	5713086.02999456	3711786.75285019	3619292.07484313	4852053.68784843	2651492.44107731	4591060.53408431	3606632.76746438	2527131.9632085	2362530.30301463	1731024.00491718	0	174366.676903689	93190.9833352496	320125.939519505	128160.567514497	248714.188486501	112037.508088688	253032.840063935	245687.507482874	687.937637812507	591201.926064047	4150433.06825527	2206895.42371344	0	196914.526424367	0	209383.141858638	944155.40034136	420254.246920854	0	81583.0165537244
715	10.712	810.56628	PC O-36:5|PC O-16:1_20:4	[M+HCOO]-	null	0.21	True	9.667	810.56543	C44H80NO7P	EtherPC	VXQMCPDKMGAOGH-UHFFFAOYSA-N	O=C(OC(COCCCCCCCCC=CCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCC=CCC=CCC=CCC=CCC	410	False	True	True	Normalized unit: Intensity; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_2; Tag: Confirmed	False	False	715	0	0.00	0.99	0.438	0.540	0.816	2.00	2.00	2.342	205.37	chow_7_neg	810.56628:255630 811.57095:119459 812.57562:30646	106.41667:6992 111.84424:7105 121.28895:5441 125.90804:5933 151.64833:7367 152.99547:12171 161.25960:7495 224.29767:6564 279.23474:10833 283.26373:46638 303.23267:49845 419.25861:6445 437.26886:8966 447.67285:6258 502.43781:7451 717.41614:8108 723.50623:16373 725.09644:7705 742.53607:8841 750.54620:50957 810.53088:75674	0	680001.49483875	1430436.887925	1057005.3763425	966398.06075625	916112.205766874	1193876.88055688	975895.341554999	3036230.7673425	1075897.4524575	1666178.43754875	1400386.92433125	937584.691620004	513112.804888125	1563573.21129562	1250155.6405275	1666761.83723625	1372035.27660937	1609604.45853188	1175443.28223375	870.956156250018	1164868.57933313	969408.787340625	955321.768484999	1228288.00683375	850287.288003749	1513712.40193688	912938.127320624	1559190.91891687	0	1281994.62688547	1259206.37498813	1385694.339125	870.956156250018	1144251.98477133	0	741362.46037505	403215.474564959	217402.643136525	0	273168.846217226
718	9.536	812.54553	PC 35:4|PC 15:0_20:4	[M+HCOO]-	null	0.76	True	9.015	812.54468	C43H78NO8P	PC	JSXZJOMDSXRJMT-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCCCCCCCC	410	False	True	True	Normalized unit: Intensity; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_2; Tag: Confirmed	False	False	718	0	0.00	0.99	0.763	0.929	0.946	4.00	2.00	2.549	227.02	chow_2_neg	812.54578:177841 813.55044:79687 814.55511:17851	108.06629:5671 108.77411:6514 126.93552:6719 210.52975:25807 241.21722:10962 303.23193:22387 752.52649:50173 812.54358:10592	0	798696.727022251	1642191.82135519	1963263.1802055	1322878.06368206	1315918.95326738	2882200.94920631	1565240.03935969	3077007.18970294	3657882.59293219	4665054.49175756	3868536.46814756	3691553.73961237	3787150.0165755	3151639.16069756	4432857.40522313	3151609.01926237	2894514.81318056	3111829.11412669	2247036.23346806	0	1507634.47392206	1234047.32811338	987836.48600156	2080972.31509519	1795809.77950631	1049227.48987538	1787059.99827075	2446457.43347137	0	1820924.61547516	3800785.36177603	2751126.72025844	0	1611130.663032	0	790086.985584418	538042.190974104	449874.194084684	0	512795.365513182
719	10.786	812.54596	PS 38:3|PS 18:0_20:3	[M-H]-	null	0.93	True	8.819	812.54468	C44H80NO10P	PS	WHUMBFDYURAXQS-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCCCC=CCC=CCC=CCC)COP(=O)(O)OCC(N)C(=O)O)CCCCCCCCCCCCCCCCC	410	False	True	True	Normalized unit: Intensity; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_2; Tag: Confirmed	False	False	719	0	0.00	0.99	0.805	0.865	0.895	7.00	2.00	2.521	394.97	chow_5_neg	812.54596:806301 813.55063:391097 814.55529:102018	117.48866:6545 128.30917:5948 152.99544:31422 182.87100:7082 283.26437:89177 304.42749:12752 305.24744:24639 419.25702:22765 437.26886:10976 441.23657:10339 522.04358:7434 725.50922:53575 752.55566:9381 798.39978:7453 812.54401:161281	0	6134022.01074	6882773.39680125	7293646.01753063	8434197.44343751	6495997.63453125	9361465.82800874	8022599.70771937	13173036.2347744	1737251.12392875	1769553.74063625	2091362.53447313	1543423.08132937	1334413.07774438	1552844.86801875	1923388.20128438	2522853.35140312	5558676.91953001	5887538.96340562	4772789.88741563	0	4698357.90454125	4429695.25558126	2980232.4373425	5741409.49323562	4521785.51352937	5072714.84611875	4840133.72014875	6020181.3499275	0	8224717.28419289	1809386.24735227	5406335.25678375	0	4788063.81505312	0	2264318.77470795	372344.288072737	572776.014041576	0	924766.587172423
720	10.933	812.58209	PC O-36:4|PC O-16:0_20:4	[M+HCOO]-	null	0.59	True	9.783	812.58112	C44H82NO7P	EtherPC	SOUZQPFUXRVDGK-UHFFFAOYSA-N	O=C(OC(COCCCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCC=CCC=CCC=CCC=CCC	410	False	True	True	Normalized unit: Intensity; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_2; Tag: Confirmed	False	False	720	0	0.00	0.99	0.647	0.746	0.849	3.00	2.00	2.445	291.17	lard_15_neg	812.58209:557694 813.58676:253625 814.59143:70919	120.93571:6643 126.05241:5492 137.38708:6422 152.99599:7894 157.53024:6267 185.79169:6529 196.15469:7787 227.57295:6903 283.26474:19124 303.23251:92624 424.85895:7632 466.33057:8574 716.96069:9164 725.50977:11194 752.55878:107271 812.55389:65401	0	1230054.17707875	1886014.799955	1924677.56797312	2106443.05987312	1551770.68196813	2224885.02085875	1823461.32015375	3392961.55100062	1953784.61283187	1168229.4692925	1917448.17422438	1291622.91669937	594680.460241873	3574901.8219725	3057867.45005812	1189347.07836562	2714860.01481375	2742471.11520188	2209951.92973687	529.629331875	2501858.77144125	2348162.97248063	1450236.09560063	2943985.30130438	2039071.91250187	6132258.74448749	2040009.12654188	3066092.47560563	0	2017533.52235766	1843485.24796078	2555761.0199175	529.629331875	2815209.42499547	0	637331.936028464	1016864.68350562	299797.495577973	0	1437514.71402239
724	9.918	814.56128	PC 35:3|PC 17:1_18:2	[M+HCOO]-	null	0.72	True	8.948	814.56042	C43H80NO8P	PC	UJXPBTXUYBVHBS-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCC=CCCCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCC=CCCCCCCC	410	False	True	True	Normalized unit: Intensity; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_2; Tag: Confirmed	True	False	724	0	0.00	0.99	0.891	0.952	0.948	4.00	2.00	2.583	153.89	chow_13_neg	814.56152:261988 815.56619:124424 816.57086:35151	234.67554:6154 267.23257:21618 279.23270:54671 717.33551:8969 754.53778:73957 814.55640:16036	0	3011017.6871261	3706004.78461102	2917618.79203845	3529456.63858574	2333674.19707507	4801510.40402502	3723988.57815519	5831471.68489136	2385439.51391771	3009520.98181654	2060510.06945763	2605968.33537295	2062182.3368074	2137666.95623171	2511222.72937998	1760502.1051098	2911073.47954676	3105181.35569975	2497744.41585481	0	1496556.00577444	1828995.10676041	1685667.90193465	2239274.83232617	1840827.35452093	1349702.1393232	1788480.03875569	2286881.27602022	0	3731842.84581349	2316626.62851172	2837999.75036711	0	1814548.08192696	0	1116867.09199301	392439.750257704	310241.416310284	0	324891.439003031
729	11.500	816.55609	PE 42:7|PE 20:1_22:6	[M-H]-	null	0.93	True	10.033	816.55487	C47H80NO8P	PE	XRZUHOFZIRSWMJ-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCCN)CCCCCCCCCC=CCCCCCCCC	410	False	True	True	Normalized unit: Intensity; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_2; Tag: Confirmed	False	False	729	0	0.00	1.00	0.824	0.873	0.883	4.00	2.00	2.526	413.19	fishoil_15_neg	816.55560:671380 817.56027:391604 818.56494:97204	244.47427:6363 283.24240:16963 309.27969:56299 327.23407:43938 474.25241:6924 506.32410:9727 718.50067:12996 816.55493:180815	0	4987739.81560687	5887946.52758062	5664373.20316687	7425976.96170748	3782678.03834813	8468501.31163688	6108176.08844062	11056190.3577525	6492469.33029	6933998.55959999	8254289.66640749	8665961.110335	6370580.08511249	9309098.44576689	7454427.49206562	7883839.32313687	6737782.09852688	7050423.28927688	5741153.25597001	667.230427499993	3000603.441045	2327983.91300062	1867892.54011312	2813551.661055	2450144.31880312	3097563.73501688	3166931.42411062	3283215.23383126	0	6672697.78803	7670583.00158929	6509786.21459126	667.230427499993	2750985.78337195	0	2272502.78008991	1050778.03957969	683764.284931244	0	491631.184361307
730	11.005	816.57672	PC 35:2|PC 17:0_18:2	[M+HCOO]-	null	0.93	True	9.518	816.57599	C43H82NO8P	PC	ZSKWZJYUVZYDQU-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCC=CCCCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCCCCCCCCCC	410	False	True	True	Normalized unit: Intensity; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_2; Tag: Confirmed	False	False	730	0	0.00	1.00	0.897	0.953	0.955	5.00	2.00	2.590	844.19	fishoil_12_neg	816.57666:1357632 817.58133:651338 818.58600:118581	122.30034:7114 269.24863:95102 279.23279:269720 281.24893:32782 494.32849:10291 729.99469:12647 730.12848:12696 756.55377:330715 757.51318:6937 816.57489:92712	0	10844400.3605494	11469996.7680619	11144474.0842069	13573629.9138357	8961373.09782378	19562356.6885257	12470029.2274819	24198329.4837657	11505335.2067475	14787871.7973206	8821771.31760373	17058974.14302	9877606.47682686	15724059.4437881	13040280.0525731	8644517.94059062	13168002.1376869	13866160.3977844	11804274.4439363	0	10032436.4199225	8420859.7606519	7161098.97906751	12310714.0450669	11637187.7470256	7782694.07566687	8475147.54503813	15067551.8958937	0	14028073.7030313	12432552.0473088	12946145.6598025	0	10110961.3085416	0	5173594.32801068	3227760.93580932	1048693.78002039	0	2709693.75269377
731	7.567	817.50342	PG 40:8|PG 18:2_22:6	[M-H]-	null	0.59	True	8.308	817.50250	C46H75O10P	PG	GMXYXYLCBAOPHA-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO)CCCCCCCC=CCC=CCCCCC	410	False	True	True	Normalized unit: Intensity; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_2; Tag: Confirmed	False	False	731	0	0.00	1.00	0.660	0.792	0.836	3.00	2.00	2.453	279.88	chow_4_neg	817.50330:158274 818.50796:78717 819.51263:22778	122.74913:5854 146.15831:6016 210.56543:9586 210.58887:15428 279.23141:23383 327.23276:10347 403.35571:7186 817.50244:41670 822.27411:6431	0	1384711.39301213	1650756.80474569	1779528.07106044	1839789.91511663	1427277.29738944	3030117.17867363	1652432.39094937	3512502.96352762	259116.789340687	545835.420916125	343833.029236312	469593.487440938	512648.791232438	488769.199629	394278.486113813	431549.840414625	1520643.74036119	1820615.54663925	1457943.41141925	0	2115125.70053644	893036.915888999	653602.208298187	1641914.01067088	1487211.920928	2724089.6062005	2020731.93158831	2865225.97448119	0	2034639.50180937	430703.130540492	1599734.23280656	0	1800117.28357406	0	789470.710106231	94996.5581773279	193840.782377439	0	792492.645743762
737	12.648	818.57141	PE 42:6|PE 20:0_22:6	[M-H]-	null	0.86	True	11.016	818.57050	C47H82NO8P	PE	WIFLVHIKWGINAQ-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCCN)CCCCCCCCCCCCCCCCCCC	410	False	True	True	Normalized unit: Intensity; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_2; Tag: Confirmed	False	False	737	0	0.00	0.99	0.836	0.882	0.885	5.00	2.00	2.530	738.57	fishoil_14_neg	818.57141:3044148 819.57608:1610844 820.58075:430843	108.62586:5902 140.01097:14328 196.03662:12212 210.79999:7401 210.82008:21534 229.19695:8238 283.24283:52763 311.29507:187607 327.23224:134616 435.81631:7345 465.76212:7688 508.33960:18040 758.62756:13339 818.57074:601911	0	2952966.16017563	2046303.36282937	1446465.43193813	5514371.81645063	1033106.95037625	3880937.65573313	2483298.75733125	5890010.43254436	12299723.5936744	9037444.93563188	11402931.2019825	25762739.5336162	8547749.55152249	14781575.5727175	13943572.1874825	7293459.90690752	7307393.45273438	7937489.47983185	6004553.18664	0	2548275.10037063	792816.453585001	2256367.48093312	2526505.00193624	3112190.12660438	1290072.76798313	2001530.54915438	3319160.99368125	0	3155932.57092234	12883649.5604419	7083145.37306874	0	2230864.80928102	0	1801452.78302603	5830627.916663	985787.035474628	0	858203.492664993
738	11.958	818.59265	PC 35:1|PC 17:0_18:1	[M+HCOO]-	null	0.93	True	10.273	818.59167	C43H84NO8P	PC	SXNXGNVZTLZDHE-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCCCCCCCCCC	410	False	True	True	Normalized unit: Intensity; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_2; Tag: Confirmed	True	False	738	0	0.00	0.99	0.825	0.932	0.938	4.00	2.00	2.560	501.20	chow_3_neg	818.59271:899728 819.59738:438153 820.60205:122096	168.04234:8598 209.61919:7245 255.23199:14184 267.23212:21200 269.24881:49043 281.24826:144826 283.26544:12368 295.26303:47502 356.72839:6340 377.72180:6969 408.64514:6077 758.57013:273520 818.58899:84583	648.579002916813	7836299.67495829	8188345.02621487	6909401.25369743	9067821.64422233	5863082.19368946	11025515.727187	7927742.30176874	15306095.0964637	5162589.5866045	6087521.71067923	4002704.34115514	6108699.01621688	4835122.33443171	6092856.52109776	6292977.92203099	4443889.486911	7316490.20032268	7532776.35582056	6601557.32190359	0	4563721.63678464	4963648.91966108	4359284.73028131	5858039.61811312	4964386.45583689	4216939.34855953	4238697.95635533	6397811.08721931	648.579002916813	9015537.86477523	5378295.1148909	7150274.62601561	0	4945316.2191014	0	2957938.30120611	885652.645786166	487352.988232332	0	798426.548440311
740	8.348	819.51898	PG 40:7|PG 18:1_22:6	[M-H]-	null	0.66	True	8.465	819.51819	C46H77O10P	PG	FZJRPYWBMGYDIA-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO)CCCCCCCC=CCCCCCCCC	410	False	True	True	Normalized unit: Intensity; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_2; Tag: Confirmed	False	False	740	0	0.00	0.99	0.765	0.868	0.814	3.00	2.00	2.481	434.49	chow_6_neg	819.51910:526255 820.52377:269604 821.52844:77724	107.85468:5933 153.83632:5789 161.81483:5879 281.24875:80638 283.24448:7329 304.48389:14892 327.23395:21483 819.51807:150265	532.452894562502	4299090.48363937	5324403.1519995	4949106.19303331	4688072.55251794	3930747.38176743	5784451.82815669	5388418.0550837	8134185.02484113	592193.278476188	987587.901698626	873411.724090312	783503.198283749	1051526.41963819	772488.03314775	872647.260466126	959917.650270938	3575335.83035531	3579442.61000438	2962440.69511425	807.39343125001	3345122.97093	1971562.96248619	1597641.50835488	2737406.44218	2342737.66298569	4807453.16308181	3132772.49180776	4151999.76784275	532.452894562502	5312309.33387988	861659.433258984	3372406.37849131	807.39343125001	3010837.12120863	0	1290002.97312799	145647.775626136	355046.634359329	0	1085951.22827904
742	9.345	820.51477	PS 39:6|PS 17:0_22:6	[M-H]-	null	0.48	True	8.287	820.51343	C45H76NO10P	PS	JDWLFPUFMDBHEL-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(N)C(=O)O)CCCCCCCCCCCCCCCC	410	False	True	True	Normalized unit: Intensity; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_2; Tag: Confirmed	False	False	742	0	0.00	0.98	0.707	0.866	0.846	5.00	2.00	2.477	178.13	fishoil_11_neg	820.51495:207834 821.51962:105108 822.52429:26338	117.85096:6024 134.49022:5817 152.99510:8614 178.30769:5969 199.91920:6307 202.68617:5786 269.24960:22152 327.23163:8032 405.23813:8495 733.48199:9646 820.51270:38743	0	1183546.87365694	1025133.12387094	1289779.18678725	1502446.61712713	1027258.42567613	2684212.10514169	1180546.56409725	2587314.18089212	2420230.29589875	2594787.736527	1705360.35397481	2307946.46048156	2225661.74009232	2113193.32875919	2739671.18463243	1717865.39771719	1722123.18451144	2097839.24181037	1596937.52556506	0	784863.562107	482433.077054438	405277.776481875	804668.391089625	616732.045373812	333670.734863812	643395.785326688	954006.785633437	0	1560029.63465618	2228089.56226041	1805633.31729563	0	628131.019741336	0	681506.41784023	375358.886390799	260683.887194046	0	213771.177966517
744	12.754	820.57849	PE 42:5|PE 22:1_20:4	[M-H]-	null	0.24	True	11.400	820.58618	C47H84NO8P	PE	ZMGLCPZNKRMLRI-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCCN)CCCCCCCCCCCC=CCCCCCCCC	410	False	True	True	Normalized unit: Intensity; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_2; Tag: Confirmed	True	False	744	0	0.00	0.97	0.652	0.793	0.883	3.00	2.00	2.459	158.96	chow_3_neg	820.58820:131444 821.59286:67620 822.59753:13722	147.34964:6878 173.30681:6699 174.53885:6108 210.51172:22665 210.53215:8345 210.85373:6893 303.23169:21428 337.31003:12207 378.12814:6440 760.59155:6398 820.58502:48680	0	231480.548893958	193404.654164203	182496.183011234	292370.794034377	233070.923558548	428037.175682075	231059.288761094	372788.573396914	366189.304756634	340120.401968434	543855.104525127	440296.68971166	453638.565193601	367746.588512287	384846.649204083	312305.483373553	319739.422547221	315857.13840466	273625.126956627	0	175742.81505201	87897.2602812946	241221.254993454	147896.941510029	117424.801366366	159213.124383353	144313.508103825	177873.158091344	0	270588.5176878	401124.848405672	303073.895969503	0	156447.857972709	0	87771.2693825325	74521.3794028675	25577.1485866033	0	45462.4780992421
745	8.657	821.53528	PG 40:6|PG 18:1_22:5	[M-H]-	null	0.07	True	8.248	821.53381	C46H79O10P	PG	JAMPNNNOPHDTDM-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO)CCCCCCCC=CCCCCCCCC	410	False	True	True	Normalized unit: Intensity; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_2; Tag: Confirmed	True	False	745	0	0.00	0.98	0.639	0.781	0.816	3.00	2.00	2.432	114.04	lard_15_neg	821.53528:157747 822.53995:72397 823.54461:24523	129.54482:6125 208.54700:6743 210.51947:10334 210.54420:21677 221.74150:6468 257.65448:6339 281.24908:22218 329.24814:15049 626.25311:6105 724.46265:6751 821.53546:66182	0	190064.568858929	209692.362162285	142710.939639956	268983.353343755	234624.410445504	228429.228084236	201565.228935666	289952.610656172	241825.290475376	445561.752011441	251367.975007407	311449.07212045	522990.293039046	214111.677041799	212090.828921087	337635.068956241	320031.37757577	298430.13225127	250779.562124535	0	227028.776954077	142195.191170499	254705.120316893	253796.381923668	201072.861407921	428131.995084174	244634.347435199	317093.977644928	0	220752.837765813	317128.994696606	289747.023983859	0	258582.33149217	0	46119.3248350763	113997.087365685	35433.0461957571	0	84728.2360460336
749	8.282	822.52948	PC 36:6|PC 16:1_20:5	[M+HCOO]-	null	0.55	True	8.409	822.52911	C44H76NO8P	PC	IITWSVMUNFGFQI-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCC=CCC=CCC=CCC=CCC=CCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCC=CCCCCCC	410	False	True	True	Normalized unit: Intensity; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_2; Tag: Confirmed	False	False	749	0	0.00	1.00	0.901	0.962	0.961	6.00	2.00	2.595	565.98	fishoil_8_neg	822.52991:1178217 823.53457:578023 824.53924:2266930	156.87642:6644 168.04163:8308 208.57976:6492 224.06914:8964 253.21687:84660 256.44281:6053 257.22705:21350 301.21698:122761 302.04150:6454 304.48267:14578 469.36923:7532 478.29449:9330 762.50787:343286 822.52814:59786	0	2787244.61832806	2367617.74825931	1953260.91850537	3262538.78709113	1549657.09849951	2007527.43377588	3635196.61943194	3976270.78284769	13380752.9681848	13280306.8757306	16893040.1330908	8264366.32607102	15751623.4426348	4775451.44591119	12116284.9189695	8535594.91143433	6620386.45602581	7005691.63168481	5552018.43402057	0	287137.788348375	177746.413111124	183832.964298751	389268.910367064	248606.571184125	125302.105102687	336455.918943564	397416.617430749	0	2692414.25084236	11624677.6277534	6392698.84057706	0	268220.911098305	0	869972.516227934	4116169.07791571	753108.676801295	0	101752.838493791
750	8.594	822.52979	PC 36:6|PC 14:0_22:6	[M+HCOO]-	null	0.79	True	8.459	822.52911	C44H76NO8P	PC	HAIPHKFLSXSDAN-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCCCCCCC	410	False	True	True	Normalized unit: Intensity; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_2; Tag: Confirmed	False	False	750	0	0.00	0.99	0.820	0.942	0.944	5.00	2.00	2.565	389.57	iQC_2_neg	822.52997:516747 823.53464:273534 824.53930:706444	114.74551:5543 119.85403:5849 123.03321:6427 162.04480:5702 192.48541:5304 210.54076:22041 224.06819:6715 227.20189:25618 327.23288:18617 762.50769:104851 822.53009:15584	0	1972874.43685706	2352353.94410775	1863460.75387613	2197733.27334544	1861335.31872994	2320962.21839531	2508552.02943618	5624215.2255465	8479688.60137725	10205436.3079882	6712125.64680546	9085172.40351111	9788686.71773983	9932211.47735925	7299413.52344925	9700615.35151069	5289092.60906813	5350851.85296713	4186786.03557918	0	1120520.64821269	1339729.08657787	876159.406355437	1625569.28067862	1259964.48076031	734337.259399876	1424572.9720395	1940278.96943719	0	2587685.90003679	8900418.75371763	4942243.49920481	0	1290141.51293269	0	1249882.19911223	1296147.80097732	654973.690740704	0	390183.599313591
